ID	Date	CC	B	Label	Artists	Track	Comp	Length	BPM	Key	ignore this column	simplified key manual override	Key (Read Note)
556073	2025-06-06	M	U	Album	Riot Ten	Requiem for a Riot	-	--:--	N/A	N/A	N/A		N/A
556073	2025-06-06	Y	U	Electronic	Riot Ten	Exult (Intro)	-	0:51	150	D phr dom	D min		D min
556073	2025-06-06	Y	U	Dubstep	Riot Ten & Smokey	Riot	-	2:46	150	D phr dom / E phr	D min / E min		D min / E min
556073	2025-06-06	Y	U	Electronic	Riot Ten	Arrival (Interlude)	-	1:48	160	A min	A min		A min
556073	2025-06-06	Y	U	Dubstep	Riot Ten & SAMKING	CRASHOUT	-	2:14	140	C phr / E phr	C min / E min		C min / E min
556073	2025-06-06	Y	U	Dubstep	Riot Ten, Lit Lords, & soWAYV	All Black Tint	-	2:42	160	D min	D min		D min
556073	2025-06-06	Y	U	Halftime	Riot Ten, Smoakland, & Era Harris	New Sound	-	2:39	176	E phr | E har min	E min		E min
556073	2025-06-06	N	U	Glitch Hop	Riot Ten	Mexihop	-	1:52	94	A min	A min		A min
556073	2025-06-06	Y	U	Dubstep	Riot Ten & Lukav	Bussin' Up	-	2:15	150	D phr	D min		D min
556073	2025-06-06	Y	U	Drum & Bass	Riot Ten	Bass Bop VIP	-	2:13	172	D phr	D min		D min
556073	2025-06-06	Y	U	Traditional	Riot Ten	Requiem (Outro)	-	1:26	100	D min	D min		D min
555021	2025-06-05	N	I	House	Tom Ferry & Marlo Rex	When I'm Gone	-	3:14	122	F min	F min		F min
558039	2025-06-04	N	U	Techno	Kayzo	Surge (No Mana Remix)	-	3:30	155	D# min	D# min		D# min
557162	2025-06-03	N	S	House	Liam Thomas & Finding Mero	Phrases	-	3:05	119	A# min	A# min		A# min
557674	2025-06-02	Y	U	Double Single	NXSTY	Street Level / Listen Up	-	--:--	N/A	N/A	N/A		N/A
557674	2025-06-02	Y	U	House	NXSTY	Street Level	-	2:59	128	F# min	F# min		F# min
557674	2025-06-02	Y	U	House	NXSTY & RYA	Listen Up	-	2:25	130	D# phr | D# phr dom	D# min		D# min
556257	2025-05-30	Y	U	EP	Tokyo Machine	FACTORY RESET	-	--:--	N/A	N/A	N/A		N/A
556257	2025-05-30	Y	U	Dubstep	Tokyo Machine	THE FURIOUS	-	2:58	145	D# min | D# maj	D# min		D# min
556257	2025-05-30	Y	U	Dubstep	Tokyo Machine	MVP	-	3:00	150	D# phr | D# phr dom	D# min		D# min
556257	2025-05-30	Y	U	Electro	Tokyo Machine	SCREW UR FACE UP	-	3:14	135	D loc | D phr	D min		D min
557711	2025-05-29	N	I	House	KVSH & Dynamick	Never Enough	-	2:23	132	D# phr	D# min		D# min
557971	2025-05-28	N	U	Trap	Jon Casey & TroyBoi	AHORA	-	2:25	145	D min > (D phr | D phr dom)	D min		D min
557407	2025-05-27	N	S	House	rshand	Adore	-	2:48	120	D maj	D maj		D maj
557810	2025-05-26	N	U	Drum & Bass	Merage	Replay	-	3:08	180	F phr dom | F mix	F min		F min
556745	2025-05-23	M	U	EP	Oliverse	Illusions	-	--:--	N/A	N/A	N/A		N/A
556745	2025-05-23	N	U	Dubstep	Oliverse & ILLAMAN	Wake Up	-	3:10	150	F min | F phr	F min		F min
556745	2025-05-23	N	U	Dubstep	Oliverse	Close to me	-	2:31	145	A# min	A# min		A# min
556745	2025-05-23	N	U	Drum & Bass	Oliverse & Bertie Scott	Avalanche	-	3:21	174	F min | F maj	F min		F min
557025	2025-05-22	Y	I	House	Just A Gent, M A R N i E, & RUZE	In My Eyes	-	3:13	123	F min | F blues	F min		F min
557063	2025-05-21	Y	U	House	CHYL	Make Believe	-	3:45	150	F# min | F# phr	F# min		F# min
557155	2025-05-20	Y	S	EP	Flexible Fire & Dias Ridge	Eucalyptus	-	--:--	N/A	N/A	N/A		N/A
557155	2025-05-20	Y	S	House	Flexible Fire & Dias Ridge	Eucalyptus	-	3:09	119	D# dor	D# min		D# min
557155	2025-05-20	Y	S	House	Dias Ridge	Illusion	-	3:19	123	A# dor	A# min		A# min
557780	2025-05-19	Y	U	Midtempo	THIRST	LIGHTSHOW	-	2:25	91	A# phr / (A# min | A# maj)	A# min		A# min
557759	2025-05-16	Y	U	Drum & Bass	hayve & Laminar	Shanti	-	4:04	174	F phr dom	F min		F min
557049	2025-05-15	Y	I	EP	CloudNone	REBIRTH	-	--:--	N/A	N/A	N/A		N/A
557049	2025-05-15	Y	I	Garage	CloudNone	Unfair	-	3:16	132	F min	F min		F min
557049	2025-05-15	Y	I	Garage	CloudNone	4u	-	4:29	132	F dor	F min		F min
557049	2025-05-15	Y	I	Breaks	CloudNone & Kazukii	1999	-	3:21	138	G min	G min		G min
556783	2025-05-14	Y	U	Dubstep	Paper Skies, Micah Martin, & Janet Tung	By My Side	-	3:39	145	D# min	D# min		D# min
553072	2025-05-13	N	S	House	ORACLE & MØØNE	Again	-	3:48	120	C maj	C maj		C maj
557452	2025-05-12	Y	U	Trap	4URA	LOUDER	-	2:20	140	(D min | D dor) / D phr	D min		D min
557612	2025-05-09	Y	U	Dubstep	INFEKT & SampliFire	ECHO	-	3:20	145	E phr	E min		E min
557605	2025-05-08	N	I	House	Vicetone	Over Too Soon	-	3:11	124	F min	F min		F min
557254	2025-05-07	Y	U	Drum & Bass	DJ DIESEL, IVORY, & Shaquille O'Neal	Run It	-	2:39	174	E phr	E min		E min
556561	2025-05-06	N	S	Breaks	ALLKNIGHT	Need You Now	-	3:22	122	D maj	D maj		D maj
557087	2025-05-05	N	U	Psytrance	Blastoyz, Trivecta, & Amidy	Arise	-	3:49	140	B min	B min		B min
557490	2025-05-02	Y	U	Trap	Viperactive	Snakebite	-	3:12	150	E phr | E min	E min		E min
557032	2025-05-01	N	I	Psytrance	Egzod, Maestro Chives, & EKE	Follow	-	3:03	140	E min	E min		E min
556899	2025-04-30	Y	U	Dubstep	Riot Ten & Versa	Threats	-	2:51	140	C# phr > D phr	C# min > D min		C# min > D min
556974	2025-04-29	N	S	EP	Dokho	Crystal Cave	-	--:--	N/A	N/A	N/A		N/A
556974	2025-04-29	N	S	House	Dokho	Crystal Cave	-	2:29	120	B maj	B maj		B maj
556974	2025-04-29	N	S	House	Dokho	Sonnora	-	3:12	120	D maj	D maj		D maj
556684	2025-04-28	Y	U	Trap	Godlands	NEW HEIGHTS	-	3:12	135	D min / D phr	D min		D min
557360	2025-04-25	N	U	Techno	Kayzo	Surge	-	3:40	145	D# min	D# min		D# min
555502	2025-04-25	Y	S	Traditional	Shingo Nakamura	Golden Leaves (Sarah Watson Rework)	-	1:44	Freetime	C# maj	C# maj		C# maj
557292	2025-04-24	Y	I	House	Zachz Winner	cheemistry	-	1:56	125	D# maj	D# maj		D# maj
556813	2025-04-23	Y	U	Drum & Bass	Oliverse, GILLIAD, & Nina Sung	Rendezvous	-	3:32	174	G min	G min		G min
556967	2025-04-22	Y	S	EP	oncor	where did you go	-	--:--	N/A	N/A	N/A		N/A
556967	2025-04-22	Y	S	House	oncor	where did you go	-	2:55	118	A min	A min		A min
556967	2025-04-22	Y	S	House	oncor	inner you	-	3:05	118	C# min	C# min		C# min
556967	2025-04-22	Y	S	House	oncor	still searching	-	2:46	118	C# maj	C# maj		C# maj
556370	2025-04-21	Y	U	Trap	Eater	Genesis	-	2:32	145	D# phr	D# min		D# min
553522	2025-04-18	M	M	Album	Koven	Moments in Everglow	-	--:--	N/A	N/A	N/A		N/A
553522	2025-04-18	Y	U	Drum & Bass	Koven	Turning Point	-	4:24	174	(D# dor | D# min) / D# phr dom	D# min		D# min
553522	2025-04-18	Y	U	Drum & Bass	Koven	Writing's on the Wall	-	3:31	174	D min	D min		D min
553522	2025-04-18	N	U	Drum & Bass	Koven	Stranger	-	3:25	174	F maj	F maj		F maj
553522	2025-04-18	Y	U	Traditional	Koven	Era	-	3:14	174	F min	F min		F min
553522	2025-04-18	Y	U	Drum & Bass	Koven	Circles	-	3:37	174	A# maj	A# maj		A# maj
557247	2025-04-17	N	I	Double Single	Sublab	BREAK THROUGH / RADIATE	-	--:--	N/A	N/A	N/A		N/A
557247	2025-04-17	N	I	Trap	Sublab	BREAK THROUGH	-	3:15	150	A min	A min		A min
557247	2025-04-17	N	I	Trap	Sublab	RADIATE	-	3:04	160	C maj | C mix	C maj		C maj
556233	2025-04-16	Y	U	Dubstep	Tokyo Machine & Guy Arthur	WATCH OUT!	-	3:20	140	D# phr / (D# mix | D# min)	D# min / D# maj		D# min / D# maj
556943	2025-04-15	M	S	Compilation	Various Artists	Silk Selections 03	SS03	--:--	N/A	N/A	N/A		N/A
556943	2025-04-15	N	S	House	DUALIS	Avalon	SS03	2:56	120	D min	D min		D min
556943	2025-04-15	N	S	House	Not Now Please	Time Trap	SS03	3:00	122	D min	D min		D min
556943	2025-04-15	N	S	House	Ra5im & Arnie Way	Sacrifice	SS03	2:39	118	E dor	E min		E min
556943	2025-04-15	Y	S	House	Fløa & Willy Commy	Place of Rebirth	SS03	3:24	120	G min	G min		G min
556943	2025-04-15	N	S	House	Sonicvibe	Peace of Mind	SS03	3:14	122	A# min	A# min		A# min
556943	2025-04-15	N	S	Breaks	Skua & Inner Voice	Leitmotif	SS03	3:15	124	G dor	G min		G min
555410	2025-04-14	Y	U	House	Lizdek & Atura	Hyperstrike	-	3:19	145	F phr	F min		F min
556912	2025-04-11	Y	U	EP	No Mana	Odyssey Soundsystem	-	--:--	N/A	N/A	N/A		N/A
556912	2025-04-11	Y	U	Trance	No Mana	Odyssey Soundsystem	-	3:36	150	G min	G min		G min
556912	2025-04-11	Y	U	Drum & Bass	No Mana, nuphory, & Lava Hong	Forget About Us	-	3:30	174	G min | G har min	G min		G min
556912	2025-04-11	Y	U	Techno	No Mana	Phase 4	-	3:36	160	(G# min | G# phr) > G phr dom	G# min > G min		G# min > G min
557209	2025-04-10	Y	I	Trance	nanobii	BLUSH	-	2:52	152	C min	C min		C min
556820	2025-04-09	N	U	Dubstep	Kompany & Careless Castle	Jawbreaker	-	3:02	145	D min / D phr	D min		D min
556660	2025-04-08	Y	S	House	A.M.R	Growing	-	3:04	120	B maj	B maj		B maj
557223	2025-04-08	Y	I	LoFi	Vicetone	Walk Thru Fire (Vicetone LoFi Mix)	-	2:13	172	D min	D min		D min
556332	2025-04-07	Y	U	Electro	Bossfight	Flatline	-	2:42	130	D phr | D phr dom	D min		D min
557001	2025-04-04	Y	U	Dubstep	Riot Ten & TYNAN	bRuh	-	2:27	140	D# phr | D# har min	D# min		D# min
557285	2025-04-03	N	I	Double Single	Drinks On Me & Why So Low	Save Me Now / On Fire	-	--:--	N/A	N/A	N/A		N/A
557285	2025-04-03	N	I	House	Drinks On Me & Why So Low	Save Me Now	-	2:58	132	F min	F min		F min
557285	2025-04-03	N	I	House	Drinks On Me & Why So Low	On Fire	-	2:56	135	F# min	F# min		F# min
553687	2025-04-02	N	U	Drum & Bass	Arcando	California Dreamin'	-	2:50	175	C# min + | C# har min +	C# min +		C# min +
556653	2025-04-01	N	S	House	Shingo Nakamura & Warung	Worlds Apart	-	3:07	120	F# maj	F# maj		F# maj
556295	2025-03-31	N	U	Techno	biskuwi, Andrea Botez, & Sarah de Warren	Going Under	-	2:41	135	D# min	D# min		D# min
557018	2025-03-28	Y	U	Dubstep	GorillaT, Shaquille O'Neal, & Fraxure	Pay Respect	-	3:40	136	D# phr	D# min		D# min
555991	2025-03-27	N	I	House	zensei ゼンセー	colors	-	4:25	134	D# maj	D# maj		D# maj
555960	2025-03-26	N	U	Electro	RetroVision & Guy Arthur	ALLNIGHT	-	2:36	128	D# min / D# phr dom	D# min		D# min
556431	2025-03-25	N	S	House	ORACLE & Holochrome	Love Me, Let Me Go	-	3:08	120	C maj	C maj		C maj
555885	2025-03-24	N	U	Drum & Bass	Protostar, Laminar, & imallryt	Blood in the Water	-	4:15	174	B min | B dor	B min		B min
554635	2025-03-21	Y	U	Drum & Bass	Koven	The High We Seek	-	3:50	174	F min | F maj	F min		F min
556738	2025-03-20	N	I	Drum & Bass	The Duchess & DYSON	drunk on u	-	2:12	169	C min	C min		C min
556240	2025-03-19	Y	U	Dubstep	Tokyo Machine	LOCK N LOAD	-	2:56	150	E phr dom | E phr	E min		E min
556462	2025-03-18	Y	S	House	rshand & Lewyn	Cycles	-	3:14	120	G min	G min		G min
556585	2025-03-17	Y	U	Trap	Rossy	RUSH	-	2:53	150	E min / E phr	E min		E min
556752	2025-03-14	N	U	Dubstep	MUST DIE! & Kayzo	Back 2 the Rave	-	3:59	145	D# min	D# min		D# min
556479	2025-03-13	N	I	House	k?d	Afterlife	-	3:41	128	G min	G min		G min
556202	2025-03-12	Y	U	Trap	Viperactive	Anxious	-	2:22	150	D har min > D phr	D min		D min
556554	2025-03-11	N	S	House	ALLKNIGHT	Home	-	3:27	120	A min	A min		A min
557056	2025-03-10	Y	U	Drum & Bass	Rameses B	Old School	-	2:42	174	F min | F phr	F min		F min
556356	2025-03-07	N	U	Techno	WHIPPED CREAM & Andrea Botez	Erased	-	3:02	135	A min	A min		A min
556424	2025-03-06	Y	I	Trance	No Mana, Kuspe, & Bertie Scott	Losing Focus	-	3:55	138	C# min	C# min		C# min
556851	2025-03-05	N	U	House	CHYL & Staarz	Crazy	-	3:26	150	(A min | A har min) / A phr	A min		A min
556448	2025-03-04	N	S	EP	Mark Novas	The Echoes	-	--:--	N/A	N/A	N/A		N/A
556448	2025-03-04	N	S	House	Mark Novas	The Echoes	-	3:06	120	D min	D min		D min
556448	2025-03-04	N	S	House	Mark Novas	The Longing	-	2:47	119	G# min	G# min		G# min
554871	2025-03-03	Y	U	Trap	OddKidOut & AHEE	WONKY	-	2:52	123	D phr	D min		D min
554888	2025-02-28	Y	U	EP	Rusko	1 MAN ARMY	-	--:--	N/A	N/A	N/A		N/A
554888	2025-02-28	Y	U	Drum & Bass	Rusko	1 Man Army	-	3:18	174	G# min | G# phr	G# min		G# min
554888	2025-02-28	Y	U	Drum & Bass	Rusko	Bout Your Love	-	3:24	174	F min | F various	F min		F min
554888	2025-02-28	Y	U	Drum & Bass	Rusko	GANJAMAN	-	3:26	175	E blues	E min		E min
555878	2025-02-27	Y	I	Electro	Bad Computer	Breathe	-	2:29	140	A# min	A# min		A# min
556110	2025-02-26	Y	U	Dubstep	YDG & Bella Renee	Loving Me	-	3:31	145	F min	F min		F min
555809	2025-02-25	Y	S	EP	oncor	by myself	-	--:--	N/A	N/A	N/A		N/A
555809	2025-02-25	Y	S	House	oncor	by myself	-	3:05	118	D# maj	D# maj		D# maj
555809	2025-02-25	Y	S	House	oncor	hold on	-	2:54	118	D maj	D maj		D maj
555359	2025-02-24	Y	U	Drumstep	ROY KNOX, SadBois, afterxheaven, & Noah Cunane	Say What You Mean	-	3:07	164 > 174	C maj	C maj		C maj
555984	2025-02-21	Y	U	Drum & Bass	Arcando & Pirapus	Ultrasound	-	3:05	175	(E phr | E phr dom) / E min	E min		E min
555083	2025-02-20	N	I	Drum & Bass	BEAUZ, hayve, & Jantine	Oblivion	-	2:32	174	A# min	A# min		A# min
556417	2025-02-19	Y	U	Trap	Riot Ten	Bass Bop	-	2:41	135	D phr	D min		D min
556028	2025-02-18	N	S	House	Sound Quelle, Deagon, & MØØNE	Risk It All	-	3:44	124	G dor	G min		G min
556493	2025-02-17	Y	U	House	Habstrakt	ZERO200	-	3:06	125	F# min	F# min		F# min
556080	2025-02-14	Y	U	Midtempo	One True God & Cxssidy	Empty	-	2:25	104	G min | G phr	G min		G min
554642	2025-02-13	M	M	Double Single	Koven	Where My Heart Is / Time Is on Our Side	-	--:--	N/A	N/A	N/A		N/A
554642	2025-02-13	N	I	Drum & Bass	Koven	Where My Heart Is	-	3:26	174	A mix	A maj		A maj
554642	2025-02-13	Y	U	Drum & Bass	Koven	Time Is on Our Side	-	3:36	174	G min | G dor	G min		G min
556509	2025-02-12	N	M	EP	Kaskade, Punctual, & Poppy Baskcomb	Heaven Knows (Remixes)	-	--:--	N/A	N/A	N/A		N/A
556509	2025-02-12	N	I	Drum & Bass	Kaskade, Punctual, & Poppy Baskcomb	Heaven Knows (DNMO Remix)	-	3:12	174	F maj	F maj		F maj
556509	2025-02-12	N	U	Techno	Kaskade, Punctual, & Poppy Baskcomb	Heaven Knows (Andrea Botez & biskuwi Remix)	-	2:55	137	D min	D min		D min
556509	2025-02-12	N	S	House	Kaskade, Punctual, & Poppy Baskcomb	Heaven Knows (Shingo Nakamura Remix)	-	2:59	118	F maj	F maj		F maj
555861	2025-02-11	Y	S	House	Warung & Tailor	Something to Hold Onto	-	3:22	122	A# min	A# min		A# min
555564	2025-02-10	N	U	Dubstep	Franky Nuts & Axel Boy	Show Me!	-	2:47	150	F min	F min		F min
555977	2025-02-07	N	U	Electro	RetroVision	Feel Ur Luv	-	3:06	130	G min	G min		G min
555779	2025-02-06	N	I	Garage	Nicky Romero, Öwnboss, & Oaks	Love You for the Summer (Kohen Remix)	-	2:38	130	G min	G min		G min
555854	2025-02-05	Y	U	Phonk	G-REX, STUCA, & ICECOLDBISHOP	Foul (RAIZHELL Remix)	-	2:37	110	C# phr	C# min		C# min
552174	2025-02-04	N	S	House	PROFF & Diana Miro	Momentum	-	3:12	123	F# dor	F# min		F# min
555632	2025-02-03	N	U	Drum & Bass	Virtual Riot, DJ DIESEL, & Shaquille O'Neal	Damage	-	3:15	174	D# phr	D# min		D# min
554796	2025-01-31	M	M	Compilation	Various Artists	Monstercat x Hospital Records	MXHR	--:--	N/A	N/A	N/A		N/A
554796	2025-01-31	Y	U	Hip Hop	P Money, Whiney, & hayve	99 Octane	MXHR	2:59	140 > 175	D# phr	D# min		D# min
554796	2025-01-31	Y	U	Drum & Bass	Waeys, Bensley, & Hoax	Twerp	MXHR	3:39	175	D# phr | D# maj	D# min		D# min
554796	2025-01-31	N	U	Drum & Bass	Protostar, Subten, & PVC	Renegade	MXHR	3:12	172	D# phr	D# min		D# min
554796	2025-01-31	N	I	Synthpop	BOP, Subwave, & imallryt	Unforgettable	MXHR	3:40	170	G# min	G# min		G# min
554772	2025-01-30	N	I	Drum & Bass	Bensley, BOP, & Degs	Starchild	MXHR	3:44	174	D# min	D# min		D# min
554734	2025-01-29	Y	U	Drum & Bass	Anaïs & hayve	IDGAF	MXHR	3:36	175	F phr | F min	F min		F min
555700	2025-01-28	Y	S	House	A.M.R & MØØNE	Numb	-	2:47	120	C# dor	C# min		C# min
555649	2025-01-28	N	I	Drum & Bass	DNMO & SOLAH	Find Peace	MXHR	3:02	174	C# min	C# min		C# min
554703	2025-01-27	N	U	Drum & Bass	hayve & DRIIA	What Are We Proving	MXHR	4:38	174	B min	B min		B min
553270	2025-01-24	M	U	EP	Sullivan King	CHAOS WILL BRING PEACE	-	--:--	N/A	N/A	N/A		N/A
553270	2025-01-24	Y	U	Dubstep	Sullivan King	CHAOS WILL BRING PEACE	-	2:40	150	F phr	F min		F min
553270	2025-01-24	Y	U	Dubstep	Sullivan King & Emorfik	Fury	-	2:28	140	D phr	D min		D min
555786	2025-01-23	N	I	Future Bass	ARMNHMR & Trella	The Love We Had	-	3:41	145	G maj	G maj		G maj
555298	2025-01-22	N	U	Dubstep	Deorro, Riot Ten, & J. Cruze	2 Da Floor	-	3:05	150	C phr dom / F min	C min / F min		C min / F min
555694	2025-01-21	M	S	EP	rshand	Overthinking	-	--:--	N/A	N/A	N/A		N/A
555694	2025-01-21	N	S	House	rshand	Overthinking	-	3:01	118	G# min	G# min		G# min
555694	2025-01-21	Y	S	House	rshand & birø	Chrome	-	2:12	122	F min	F min		F min
555694	2025-01-21	N	S	House	rshand	Count On	-	2:48	118	A# maj	A# maj		A# maj
555694	2025-01-21	Y	S	House	rshand & Duce	Willow Ridge	-	2:45	122	F maj	F maj		F maj
555892	2025-01-20	N	U	Hardcore	Gammer & RUNN	Roots (Festival VIP)	-	3:00	160	C maj	C maj		C maj
554659	2025-01-17	Y	U	Drum & Bass	Koven & ÆON:MODE	Polarised	-	3:29	174	A min	A min		A min
552815	2025-01-16	N	I	Trap	Slushii & HYO	Money	-	3:07	143	E min	E min		E min
554147	2025-01-15	N	U	Dubstep	Adventure Club, Kompany, & Sara Benyo	Set Me Free	-	3:01	145 > 126	F min / F phr	F min		F min
555625	2025-01-14	N	S	House	ORACLE & ALLKNIGHT	I Know	-	3:26	122	E maj	E maj		E maj
554260	2025-01-13	Y	U	Electro	Bad Computer	Undefined	-	3:34	128	D# phr dom	D# min		D# min
555366	2025-01-10	Y	U	Dubstep	SampliFire & INFEKT	True Trench Times	-	3:18	145	D nea min	D min		D min
555496	2025-01-10	Y	S	Traditional	Shingo Nakamura	Come Closer (Josh Kramer Rework)	-	2:49	121	C# maj	C# maj		C# maj
554543	2025-01-09	Y	I	Drum & Bass	CloudNone	Beacon	-	3:20	176	D# maj	D# maj		D# maj
554215	2025-01-08	Y	U	Drum & Bass	Rusko	Rubix Cube	-	2:30	174	F min	F min		F min
555601	2025-01-07	N	S	EP	Finding Mero	Solitude	-	--:--	N/A	N/A	N/A		N/A
555601	2025-01-07	N	S	House	Finding Mero	Solitude	-	3:00	121	D# maj	D# maj		D# maj
555601	2025-01-07	N	S	House	Finding Mero	Wistful Waves	-	3:15	121	E maj	E maj		E maj
555175	2025-01-06	Y	U	Hardcore	gladde paling	love & hardcore	-	1:36	180	E maj	E maj		E maj
555328	2024-12-20	M	M	Compilation	Various Artists	Monstercat - Best of 2024	BO24	--:--	N/A	N/A	N/A		N/A
555540	2024-12-19	Y	I	EP	Bishu	microcelebrity (Remixes)	-	--:--	N/A	N/A	N/A		N/A
555540	2024-12-19	Y	I	Future Bass	Bishu	SO ABSURD VIP	-	2:28	170	G# maj	G# maj		G# maj
555540	2024-12-19	Y	I	House	Bishu & PROP	DO OR DIE (Tails Remix)	-	3:20	130	C# maj	C# maj		C# maj
555540	2024-12-19	Y	I	Disco	Bishu & dabl	ENEMY (Goshfather Remix)	-	3:05	128	G maj	G maj		G maj
555618	2024-12-18	N	U	Trap	RAIZHELL	KRUSH TO KILL (G-REX Remix)	-	2:28	144	D min / D phr	D min		D min
555250	2024-12-17	N	S	EP	Angara & Gregory Esayan	Sun (The Remixes)	-	--:--	N/A	N/A	N/A		N/A
555250	2024-12-17	N	S	House	Angara & Gregory Esayan	Sun (Angara Mix)	-	3:12	123	C# min	C# min		C# min
555250	2024-12-17	N	S	House	Angara & Gregory Esayan	Sun (Gregory Esayan Mix)	-	2:58	118	C# min	C# min		C# min
555380	2024-12-16	N	U	House	WHIPPED CREAM & BKAYE	real 4 me VIP	-	2:51	136	E min	E min		E min
555908	2024-12-13	Y	U	Techno	Skybreak	Lightbringer VIP	-	2:57	150	D# min	D# min		D# min
555441	2024-12-12	Y	I	House	Conro	Therapy VIP	-	2:47	122	F min	F min		F min
555755	2024-12-11	Y	U	Compilation	Frostycat	Frosty Fest	FF	20:39	N/A	N/A	N/A		N/A
555755	2024-12-11	Y	U	LoFi	Frostycat	Duality (LoFi)	FF	2:24	90	D min | D dor	D min		D min
555755	2024-12-11	Y	U	LoFi	Frostycat	Chasing Clouds (LoFi)	FF	2:50	97	F min	F min		F min
555755	2024-12-11	Y	U	LoFi	Frostycat	Glide (LoFi)	FF	2:44	108	C maj	C maj		C maj
555755	2024-12-11	Y	U	LoFi	Frostycat	Gold (LoFi)	FF	3:03	152	F maj	F maj		F maj
555755	2024-12-11	Y	U	LoFi	Frostycat	Revenger (LoFi)	FF	2:48	91	F# min / F# phr dom	F# min		F# min
555755	2024-12-11	Y	U	LoFi	Frostycat	Therapy (LoFi)	FF	2:27	91	F min	F min		F min
555755	2024-12-11	Y	U	LoFi	Frostycat	Shiawase (LoFi)	FF	2:48	154	C min	C min		C min
555267	2024-12-10	M	S	Compilation	Various Artists	Silk Selections 02	SS02	--:--	N/A	N/A	N/A		N/A
555267	2024-12-10	Y	S	Chillout	zensei ゼンセー	games	SS02 | FF	2:44	86	E maj	E maj		E maj
555267	2024-12-10	N	S	House	Illumia	I Still Know	SS02	2:48	119	G# maj	G# maj		G# maj
555267	2024-12-10	N	S	House	Eminence & Cloudcage	Reflection	SS02	3:36	124	B maj	B maj		B maj
555267	2024-12-10	N	S	House	DUALIS	Ride	SS02	2:49	120	C min | C dor	C min		C min
555267	2024-12-10	N	S	House	ENREM & Rico 56	Hopelessly Falling	SS02	3:11	121	D maj	D maj		D maj
555267	2024-12-10	N	S	House	IPeiqi	True Love	SS02	3:15	124	C# min	C# min		C# min
555267	2024-12-10	N	S	Chillout	Aether	Stay	SS02	3:02	132	F# min	F# min		F# min
555458	2024-12-09	Y	U	House	Topi	Wide Open	-	3:04	122	F min	F min		F min
554611	2024-12-06	N	U	EP	Psy Trance Mafia	Breathe Underwater	-	--:--	N/A	N/A	N/A		N/A
554611	2024-12-06	N	U	Psytrance	Infected Mushroom	Merlin (Blastoyz Remix)	-	7:49	142	A min / A phr	A min		A min
554611	2024-12-06	N	U	Psytrance	Psy Trance Mafia	BOOMBA	-	6:33	145	D# min	D# min		D# min
555199	2024-12-05	N	I	Drum & Bass	WRLD, Solomon France, & Chris Quinton	Coming Back	-	2:55	172	F maj	F maj		F maj
554987	2024-12-04	Y	U	Dubstep	Kompany & Cyclops	Brain Busta	-	2:48	150	C# phr	C# min		C# min
555120	2024-12-03	Y	S	House	Flexible Fire & Alex Hentze	Añoranza	-	3:00	120	A maj	A maj		A maj
555182	2024-12-02	Y	U	Breaks	Tokyo Machine	PLAY VIP	BO24 | RL10Y	3:55	150	F phr | F dor | F maj	F min		F min
554819	2024-11-29	Y	U	Rock	GG Magree & UnityTX	Don't Stop	-	2:51	160	C phr	C min		C min
554048	2024-11-28	N	I	House	Vicetone	Honey Water	-	3:40	120	E maj	E maj		E maj
555557	2024-11-27	Y	U	Drum & Bass	Riot Ten	High Octane	-	1:50	174	E phr dom	E min		E min
555113	2024-11-26	Y	S	House	Duce & Courtney Storm	Landslide	-	2:59	122	A maj	A maj		A maj
555434	2024-11-25	Y	U	Future Rave	Andrea Botez & biskuwi	S.O.S	-	3:26	136	A# min	A# min		A# min
555304	2024-11-22	N	U	Dubstep	Sullivan King & Kayzo	SWEAT!	-	2:39	145	A# min | A# har min	A# min		A# min
555335	2024-11-21	N	I	House	Kaskade, Punctual, & Poppy Baskcomb	Heaven Knows	BO24	3:53	132	F maj	F maj		F maj
554895	2024-11-20	Y	U	Drum & Bass	Rusko	Wassup	-	3:01	174	F phr	F min		F min
551320	2024-11-19	Y	S	House	LAR, Fagin, & Marg Pappas	Best Thing	-	3:55	122	G# maj	G# maj		G# maj
555373	2024-11-18	Y	U	Drum & Bass	Dirtyphonics & Circadian	You Want Me VIP	-	2:38	174	F min | F phr	F min		F min
554666	2024-11-15	M	M	Double Single	Koven	In the Echo / Change	-	--:--	N/A	N/A	N/A		N/A
554666	2024-11-15	Y	U	Drum & Bass	Koven	In the Echo	-	3:03	174	F phr	F min		F min
554666	2024-11-15	N	I	Drum & Bass	Koven	Change	-	3:37	174	A# maj	A# maj		A# maj
551405	2024-11-14	N	I	Future Bass	SABAI, BOTCASH, & Casey Cook	Never Fall	-	3:41	150	D maj	D maj		D maj
555106	2024-11-13	Y	U	Synthwave	F.O.O.L	Redshift	-	3:43	116	D# min | D# maj	D# min		D# min
555007	2024-11-12	M	S	EP	rshand	Cityscape	-	--:--	N/A	N/A	N/A		N/A
555007	2024-11-12	N	S	House	rshand	Cityscape	-	2:47	118	B maj	B maj		B maj
555007	2024-11-12	Y	S	House	rshand	Falling in Reverse	-	2:54	120	G maj	G maj		G maj
555229	2024-11-11	Y	U	Dubstep	Pixel Terror, The Living Proof, & Michael Swank	Gravity	-	4:08	145	F# min	F# min		F# min
555151	2024-11-08	Y	U	Drum & Bass	Bensley & Voicians	Letting Go	-	2:51	174	A min	A min		A min
